"Name","MEDDRA_prefLabel","identical","MEDDRA_ID","url","classified_as","classified_as_ID","classifies","classifies_ID","subclassof","subclassof_ID"
"Vital signs measurement","Vital signs measurement",TRUE,10072952,"http://purl.bioontology.org/ontology/MEDDRA/10072952",NA,NA,NA,NA,"Physical examination procedures and organ system status","10071941"
"Procalcitonin abnormal","Procalcitonin abnormal",TRUE,10077823,"http://purl.bioontology.org/ontology/MEDDRA/10077823",NA,NA,NA,NA,"Protein analyses NEC","10036998"
"Complication associated with device","Complication associated with device",TRUE,10077107,"http://purl.bioontology.org/ontology/MEDDRA/10077107",NA,NA,"Device delivery system complication, Contraceptive device complication, Orthodontic appliance complication, Medical device complication, Gastric band complication, Pacemaker complication, Device complication, Complications due to internal joint prosthesis, Dental braces complication, Central line complication, IUD complication, Extracorporeal membrane oxygenation complication, Dental prosthesis complication, Nasogastric tube irritation, IUCD complication, Dialysis device complication, Vaginal contraceptive device complication, Stent complication, Catheter related complication, Feeding tube complication, Loss of range of motion associated with device","10077123, 10065676, 10067089, 10057281, 10078250, 10059835, 10056488, 10053639, 10067090, 10059063, 10023100, 10064386, 10078233, 10058071, 10023097, 10052249, 10063123, 10078068, 10052253, 10056661, 10068520","Complications associated with device NEC","10069785"
"Joint prosthesis user","Joint prosthesis user",TRUE,10050850,"http://purl.bioontology.org/ontology/MEDDRA/10050850",NA,NA,"Knee prosthesis user, Shoulder prosthesis user, Joint prosthesis wearer, Hip prosthesis user","10050868, 10050869, 10050880, 10050867","Disability issues","10057171"
"Tonsillar erythema","Tonsillar erythema",TRUE,10078256,"http://purl.bioontology.org/ontology/MEDDRA/10078256",NA,NA,"Red tonsils","10078259","Pharyngeal disorders (excl infections and neoplasms)","10034823"
"Uterine leiomyoma embolisation","Uterine leiomyoma embolisation",TRUE,10070867,"http://purl.bioontology.org/ontology/MEDDRA/10070867",NA,NA,"Uterine leiomyoma embolization, Uterine fibroid embolization, Uterine fibroid embolisation","10070868, 10065091, 10065077","Uterine therapeutic procedures","10046808"
"Cardiovascular symptom","Cardiovascular symptom",TRUE,10075534,"http://purl.bioontology.org/ontology/MEDDRA/10075534",NA,NA,NA,NA,"Cardiac signs and symptoms NEC, Non-site specific vascular disorders NEC","10007609, 10047067"
"Reaction to excipient","Reaction to excipient",TRUE,10079925,"http://purl.bioontology.org/ontology/MEDDRA/10079925",NA,NA,"Intolerance to excipients, Reaction to drug excipients, Reaction to drug excipient","10068110, 10064787, 10037975","Allergies to foods, food additives, drugs and other chemicals","10001737"
"Skin indentation","Skin indentation",TRUE,10079274,"http://purl.bioontology.org/ontology/MEDDRA/10079274",NA,NA,NA,NA,"Dermal and epidermal conditions NEC","10012424"
"Epiphyses delayed fusion","Epiphyses delayed fusion",TRUE,10015077,"http://purl.bioontology.org/ontology/MEDDRA/10015077",NA,NA,"Closure delayed epiphysis, Epiphysis closure delayed, Age bone retarded","10009665, 10015080, 10001473","Epiphyseal disorders, Endocrine abnormalities of puberty","10015072, 10014692"
"Nasal injury","Nasal injury",TRUE,10078651,"http://purl.bioontology.org/ontology/MEDDRA/10078651",NA,NA,"Nose injury","10054854","Site specific injuries NEC, Nasal disorders NEC","10040759, 10028731"
"Amniotic membrane rupture test positive","Amniotic membrane rupture test positive",TRUE,10078834,"http://purl.bioontology.org/ontology/MEDDRA/10078834",NA,NA,"Nitrazine test positive, Ferning test positive, Pooling test positive","10078839, 10078837, 10078838","Foetal and neonatal diagnostic procedures","10053100"
"Cervical dilatation","Cervical dilatation",TRUE,10079273,"http://purl.bioontology.org/ontology/MEDDRA/10079273",NA,NA,NA,NA,"Normal pregnancy, labour and delivery","10029772"
"Growth failure","Growth failure",TRUE,10071095,"http://purl.bioontology.org/ontology/MEDDRA/10071095",NA,NA,NA,NA,"Anterior pituitary hypofunction, Musculoskeletal and connective tissue signs and symptoms NEC, General nutritional disorders NEC","10002701, 10027688, 10018067"
"Chest wall abscess","Chest wall abscess",TRUE,10051568,"http://purl.bioontology.org/ontology/MEDDRA/10051568",NA,NA,NA,NA,"Musculoskeletal and connective tissue infections and inflammations NEC, Muscle and soft tissue infections","10052776, 10057192"
"Allergic cough","Allergic cough",TRUE,10053779,"http://purl.bioontology.org/ontology/MEDDRA/10053779",NA,NA,NA,NA,"Allergic conditions NEC, Coughing and associated symptoms","10027654, 10011233"
"Medical device pain","Medical device pain",TRUE,10059057,"http://purl.bioontology.org/ontology/MEDDRA/10059057",NA,NA,"Dental prosthesis pain, Orthodontic appliance pain","10078232, 10073253","Complications associated with device NEC","10069785"
"Vaccination site movement impairment","Vaccination site movement impairment",TRUE,10076183,"http://purl.bioontology.org/ontology/MEDDRA/10076183",NA,NA,NA,NA,"Vaccination site reactions","10068754"
"Angiogram peripheral normal","Angiogram peripheral normal",TRUE,10057516,"http://purl.bioontology.org/ontology/MEDDRA/10057516",NA,NA,"Angiogram femoral normal","10057803","Vascular imaging procedures NEC","10047078"
"Echo virus infection","Echo virus infection",TRUE,10061113,"http://purl.bioontology.org/ontology/MEDDRA/10061113",NA,NA,"Echo virus infection NOS","10014112","Echo viral infections","10014110"
"Administration site oedema","Administration site oedema",TRUE,10075104,"http://purl.bioontology.org/ontology/MEDDRA/10075104",NA,NA,"Administration site edema","10075114","Administration site reactions NEC","10057196"
"Focal dyscognitive seizures","Focal dyscognitive seizures",TRUE,10079424,"http://purl.bioontology.org/ontology/MEDDRA/10079424",NA,NA,"Convulsion psychomotor, Partial epilepsy, with impairment of consciousness, with intractable epilepsy, Complex partial seizures, Complex partial seizures increased, Psychomotor seizures, Partial seizures, complex, Partial epilepsy, with impairment of consciousness, Complex partial seizures exacerbated","10010913, 10034059, 10010145, 10010147, 10037214, 10034090, 10034058, 10010146","Partial complex seizures","10034057"
"Biopsy tonsil","Biopsy tonsil",TRUE,10064045,"http://purl.bioontology.org/ontology/MEDDRA/10064045",NA,NA,NA,NA,"Respiratory tract and thoracic histopathology procedures","10006472"
"Febrile infection-related epilepsy syndrome","Febrile infection-related epilepsy syndrome",TRUE,10079438,"http://purl.bioontology.org/ontology/MEDDRA/10079438",NA,NA,NA,NA,"Seizures and seizure disorders NEC, Immune and associated conditions NEC, Inflammatory disorders following infection","10039912, 10027682, 10021982"
"Crystalluria","Crystalluria",TRUE,10011509,"http://purl.bioontology.org/ontology/MEDDRA/10011509",NA,NA,"Urate crystalluria, Crystalluria sulfonamide, Sulfonamide crystalluria, Crystalluria urate, Nitrofurantoin crystalluria","10046333, 10011513, 10042483, 10011514, 10052490","Urinary abnormalities","10000196"
"Gingival discomfort","Gingival discomfort",TRUE,10077854,"http://purl.bioontology.org/ontology/MEDDRA/10077854",NA,NA,"Irritation gum, Burning gum","10049405, 10049400","Oral soft tissue signs and symptoms","10031021"
"Retinal migraine","Retinal migraine",TRUE,10052784,"http://purl.bioontology.org/ontology/MEDDRA/10052784",NA,NA,NA,NA,"Migraine headaches, Cerebrovascular and spinal vascular disorders NEC, Visual disorders NEC","10027603, 10008193, 10047541"
"Social anxiety disorder","Social anxiety disorder",TRUE,10041242,"http://purl.bioontology.org/ontology/MEDDRA/10041242",NA,NA,"Anthropophobia, Erythrophobia, Social phobia","10072394, 10068772, 10041250","Fear symptoms and phobic disorders (incl social phobia)","10068299"
"Developmental hip dysplasia","Developmental hip dysplasia",TRUE,10073767,"http://purl.bioontology.org/ontology/MEDDRA/10073767",NA,NA,"Congenital hip deformity NOS, Coxa vara, congenital, Acetabular dysplasia, Hip dysplasia, Clicking hip (suspected cong. disloc. of hip), Congenital hip deformity, Congenital hip dislocation, Coxa valga, congenital, Dislocation of hip congenital, Other congenital deformity of hip (joint)","10010502, 10011248, 10000396, 10063175, 10009284, 10061066, 10010503, 10011246, 10013172, 10031848","Musculoskeletal and connective tissue disorders of limbs congenital","10028381"
"Device connection issue","Device connection issue",TRUE,10065066,"http://purl.bioontology.org/ontology/MEDDRA/10065066",NA,NA,"Device connection loose, Syringe connection issue, Inadequate lead connection, Connector block problem, Catheter disconnection issue","10069848, 10079722, 10065065, 10065067, 10073973","Device issues NEC","10069794"
"Dysacusis","Dysacusis",TRUE,10049712,"http://purl.bioontology.org/ontology/MEDDRA/10049712",NA,NA,"Echoacousia","10060736","Hearing disorders NEC","10052527"
"Tendon sheath incision","Tendon sheath incision",TRUE,10043250,"http://purl.bioontology.org/ontology/MEDDRA/10043250",NA,NA,"Tenosynovectomy, Suture of tendon sheath, Trigger finger release","10043260, 10042637, 10057327","Tendon therapeutic procedures","10043243"
"Oral cavity fistula","Oral cavity fistula",TRUE,10065720,"http://purl.bioontology.org/ontology/MEDDRA/10065720",NA,NA,NA,NA,"Gastrointestinal fistulae","10017952"
"Autoscopy","Autoscopy",TRUE,10074080,"http://purl.bioontology.org/ontology/MEDDRA/10074080",NA,NA,"Autoscopic phenomena, Out of body experience","10074082, 10080117","Perception disturbances, Cortical dysfunction NEC","10034374, 10011168"
"Large intestinal polypectomy","Large intestinal polypectomy",TRUE,10074625,"http://purl.bioontology.org/ontology/MEDDRA/10074625",NA,NA,"Colon polypectomy","10009979","Large intestine therapeutic procedures","10023803"
"Vitamin D increased","Vitamin D increased",TRUE,10062134,"http://purl.bioontology.org/ontology/MEDDRA/10062134",NA,NA,"Vitamin D increased NOS","10050724","Vitamin analyses","10047598"
"Accidental underdose","Accidental underdose",TRUE,10074904,"http://purl.bioontology.org/ontology/MEDDRA/10074904",NA,NA,NA,NA,"Product administration errors and issues","10079147"
"Bickerstaff's encephalitis","Bickerstaff's encephalitis",TRUE,10076985,"http://purl.bioontology.org/ontology/MEDDRA/10076985",NA,NA,"Bickerstaff's brainstem encephalitis","10077247","Nervous system autoimmune disorders, Ocular nerve and muscle disorders, Encephalitis NEC, Inflammatory disorders following infection","10074484, 10030059, 10014599, 10021982"
"Lip erythema","Lip erythema",TRUE,10080124,"http://purl.bioontology.org/ontology/MEDDRA/10080124",NA,NA,"Lip redness","10024564","Oral soft tissue signs and symptoms","10031021"
"Housebound","Housebound",TRUE,10079226,"http://purl.bioontology.org/ontology/MEDDRA/10079226",NA,NA,"Homebound","10079608","Disability issues","10057171"
"Benign neoplasm of thyroid gland","Benign neoplasm of thyroid gland",TRUE,10004412,"http://purl.bioontology.org/ontology/MEDDRA/10004412",NA,NA,"Benign thyroid nodule, Benign thyroid neoplasm NOS","10057321, 10004463","Thyroid neoplasms, Thyroid neoplasms benign","10043747, 10043748"
"Biopsy thyroid gland normal","Biopsy thyroid gland normal",TRUE,10004890,"http://purl.bioontology.org/ontology/MEDDRA/10004890",NA,NA,"Thyroid gland biopsy normal","10043737","Thyroid histopathology procedures","10068274"
"Iris injury","Iris injury",TRUE,10057413,"http://purl.bioontology.org/ontology/MEDDRA/10057413",NA,NA,NA,NA,"Eye injuries NEC, Ocular injuries NEC","10027674, 10030047"
"Excessive cerumen production","Excessive cerumen production",TRUE,10076897,"http://purl.bioontology.org/ontology/MEDDRA/10076897",NA,NA,"Wax in ear, Ceruminosis, Ear wax","10047852, 10067710, 10014028","External ear disorders NEC","10027672"
"Intellectual disability","Intellectual disability",TRUE,10067989,"http://purl.bioontology.org/ontology/MEDDRA/10067989",NA,NA,"Imbecile, Idiot, Oligophrenia, Unspecified mental retardation, Deficiency mental, Moronity, Moderate mental retardation, Mental retardation, Intellectual development disorder, Imbecility, Mental retardation severity unspecified, Educationally subnormal, Idiocy, Profound mental retardation, Feeble-minded, Mental deficiency, Mental handicap NOS, Retardation mental, Mild mental retardation","10021408, 10021250, 10030299, 10046009, 10012131, 10027976, 10027791, 10027378, 10078089, 10021409, 10027380, 10014271, 10021218, 10036791, 10016314, 10027351, 10027373, 10038775, 10027618","Intellectual disabilities","10077548"
"CSF white blood cell count decreased","CSF white blood cell count decreased",TRUE,10053806,"http://purl.bioontology.org/ontology/MEDDRA/10053806",NA,NA,"CSF WBC decreased","10056938","Cerebrospinal fluid tests (excl microbiology)","10008183"
"Lower respiratory tract infection bacterial","Lower respiratory tract infection bacterial",TRUE,10063890,"http://purl.bioontology.org/ontology/MEDDRA/10063890",NA,NA,NA,NA,"Bacterial infections NEC, Bacterial lower respiratory tract infections","10004047, 10004048"
"Autoimmune encephalopathy","Autoimmune encephalopathy",TRUE,10075691,"http://purl.bioontology.org/ontology/MEDDRA/10075691",NA,NA,NA,NA,"Nervous system autoimmune disorders, Encephalopathies NEC","10074484, 10014632"
"Alcohol use disorder","Alcohol use disorder",TRUE,10080021,"http://purl.bioontology.org/ontology/MEDDRA/10080021",NA,NA,NA,NA,"Substance related and addictive disorders","10079102"
"Salmonella test negative","Salmonella test negative",TRUE,10079858,"http://purl.bioontology.org/ontology/MEDDRA/10079858",NA,NA,NA,NA,"Bacteria identification and serology (excl mycobacteria)","10004000"
"Anaphylactoid syndrome of pregnancy","Anaphylactoid syndrome of pregnancy",TRUE,10067010,"http://purl.bioontology.org/ontology/MEDDRA/10067010",NA,NA,"Amniotic fluid embolus, Amniotic fluid embolism, Embolus amniotic fluid","10001977, 10001971, 10014527","Pulmonary thrombotic and embolic conditions, Coagulopathies, Anaphylactic and anaphylactoid responses, Maternal complications of pregnancy NEC, Pulmonary embolism and thrombosis","10037439, 10053567, 10077535, 10026909, 10037379"
"Cardiac assistance device user","Cardiac assistance device user",TRUE,10053686,"http://purl.bioontology.org/ontology/MEDDRA/10053686",NA,NA,"Artificial cardiac pacemaker wearer, Automated external defibrillator user, Artificial cardiac pacemaker user, Implantable defibrillator user","10050887, 10077664, 10050859, 10071744","Disability issues","10057171"
"Contraindicated product administered","Contraindicated product administered",TRUE,10078504,"http://purl.bioontology.org/ontology/MEDDRA/10078504",NA,NA,"Contraindicated drug administered","10074899","Product administration errors and issues","10079147"
"Sensory overload","Sensory overload",TRUE,10079780,"http://purl.bioontology.org/ontology/MEDDRA/10079780",NA,NA,NA,NA,"Neurological signs and symptoms NEC","10029306"
"Coronavirus test positive","Coronavirus test positive",TRUE,10070255,"http://purl.bioontology.org/ontology/MEDDRA/10070255",NA,NA,"Severe acute respiratory syndrome virus test positive, SARS virus test positive","10070268, 10070267","Virus identification and serology","10047490"
"Product administered at inappropriate site",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Flavivirus test","Flavivirus test",TRUE,10078302,"http://purl.bioontology.org/ontology/MEDDRA/10078302",NA,NA,"Zika virus test","10078313","Virus identification and serology","10047490"
"Labelled drug-food interaction medication error","Labelled drug-food interaction medication error",TRUE,10064374,"http://purl.bioontology.org/ontology/MEDDRA/10064374",NA,NA,"Labeled drug-food interaction medication error","10064379","Product monitoring errors and issues, Interactions","10079150, 10022528"
"Inhibiting antibodies positive","Inhibiting antibodies positive",TRUE,10073771,"http://purl.bioontology.org/ontology/MEDDRA/10073771",NA,NA,"IgG antibody present with inhibitory activity","10078990","Immunology analyses NEC","10021504"
"Urine organic acid test","Urine organic acid test",TRUE,10079357,"http://purl.bioontology.org/ontology/MEDDRA/10079357",NA,NA,NA,NA,"Urinalysis NEC","10046512"
"Incarcerated inguinal hernia","Incarcerated inguinal hernia",TRUE,10021613,"http://purl.bioontology.org/ontology/MEDDRA/10021613",NA,NA,NA,NA,"Inguinal hernias","10022017"
"Anorectal swelling","Anorectal swelling",TRUE,10074526,"http://purl.bioontology.org/ontology/MEDDRA/10074526",NA,NA,"Periproctal swelling","10034645","Anal and rectal signs and symptoms","10002118"
"Cortisol normal","Cortisol normal",TRUE,10011209,"http://purl.bioontology.org/ontology/MEDDRA/10011209",NA,NA,"Hydrocortisone normal, Blood cortisol normal, Plasma cortisol normal, Serum cortisol normal","10020522, 10005459, 10035265, 10040220","Adrenal cortex tests","10001339"
"Drug trough level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Atypical haemolytic uraemic syndrome","Atypical haemolytic uraemic syndrome",TRUE,10079840,"http://purl.bioontology.org/ontology/MEDDRA/10079840",NA,NA,"aHUS, Atypical hemolytic uremic syndrome","10079842, 10079841","Renal failure and impairment, Gastrointestinal disorders NEC, Anaemias haemolytic mechanical factor, Nervous system disorders NEC","10038443, 10017948, 10002054, 10057185"
"Nuclear magnetic resonance imaging neck",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Genetic counselling","Genetic counselling",TRUE,10018138,"http://purl.bioontology.org/ontology/MEDDRA/10018138",NA,NA,NA,NA,"Therapeutic procedures NEC","10027700"
"Venous oxygen saturation decreased","Venous oxygen saturation decreased",TRUE,10068427,"http://purl.bioontology.org/ontology/MEDDRA/10068427",NA,NA,"Mixed venous blood saturation decreased, SvO2 decreased","10066318, 10066328","Blood gas and acid base analyses","10005536"
"Investigation noncompliance","Investigation noncompliance",TRUE,10078982,"http://purl.bioontology.org/ontology/MEDDRA/10078982",NA,NA,NA,NA,"Social issues NEC","10070967"
"Basal ganglia haematoma","Basal ganglia haematoma",TRUE,10077031,"http://purl.bioontology.org/ontology/MEDDRA/10077031",NA,NA,"Basal ganglia hematoma","10077044","Central nervous system haemorrhages and cerebrovascular accidents, Nervous system haemorrhagic disorders","10007948, 10008206"
"Basal ganglia haemorrhage","Basal ganglia haemorrhage",TRUE,10067057,"http://purl.bioontology.org/ontology/MEDDRA/10067057",NA,NA,"Basal ganglia bleeding, Basal ganglia hemorrhage","10071787, 10067059","Central nervous system haemorrhages and cerebrovascular accidents, Nervous system haemorrhagic disorders","10007948, 10008206"
"Trichoglossia","Trichoglossia",TRUE,10080276,"http://purl.bioontology.org/ontology/MEDDRA/10080276",NA,NA,"Tongue black hairy, Hairy tongue, Tongue black, Tongue black furry, Black hairy tongue, Tongue hairy","10043941, 10080277, 10043939, 10043940, 10004974, 10043960","Tongue disorders","10043954"
"Discharge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Infusion site haemorrhage","Infusion site haemorrhage",TRUE,10065464,"http://purl.bioontology.org/ontology/MEDDRA/10065464",NA,NA,"Infusion site ecchymosis, Infusion site hemorrhage, Infusion site bleeding","10065467, 10065470, 10065506","Haemorrhages NEC, Infusion site reactions","10018987, 10068753"
"Peritoneal dialysis complication","Peritoneal dialysis complication",TRUE,10067594,"http://purl.bioontology.org/ontology/MEDDRA/10067594",NA,NA,NA,NA,"Dialysis related complications","10071945"
"Spinal cord lipoma","Spinal cord lipoma",TRUE,10064898,"http://purl.bioontology.org/ontology/MEDDRA/10064898","Benign neoplasm of spinal cord","10004406",NA,NA,NA,NA
"Herpes zoster pharyngitis","Herpes zoster pharyngitis",TRUE,10074245,"http://purl.bioontology.org/ontology/MEDDRA/10074245",NA,NA,NA,NA,"Viral upper respiratory tract infections, Herpes viral infections","10047483, 10019972"
"Scleroedema","Scleroedema",TRUE,10055953,"http://purl.bioontology.org/ontology/MEDDRA/10055953",NA,NA,"Scleredema","10051238","Skin and subcutaneous conditions NEC, Oedema NEC","10042356, 10030113"
"Oral contusion","Oral contusion",TRUE,10078170,"http://purl.bioontology.org/ontology/MEDDRA/10078170",NA,NA,"Tongue bruising, Gum bruising, Lip bruising, Mouth bruising","10078173, 10078171, 10074605, 10078172","Site specific injuries NEC, Bruising, ecchymosis and purpura, Oral soft tissue signs and symptoms","10040759, 10006513, 10031021"
"Skin lesion removal","Skin lesion removal",TRUE,10080131,"http://purl.bioontology.org/ontology/MEDDRA/10080131",NA,NA,"Corn removal, Skin lesion excision, Skin lesion excision NOS, Skin granuloma resection, Hyperkeratosis removal","10052935, 10062250, 10050460, 10062985, 10064881","Skin lesion excisions","10040885"
"Multipathogen PCR test positive","Multipathogen PCR test positive",TRUE,10078403,"http://purl.bioontology.org/ontology/MEDDRA/10078403",NA,NA,NA,NA,"Microbiology and serology tests NEC","10027530"
"Red blood cell nucleated morphology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mean platelet volume abnormal","Mean platelet volume abnormal",TRUE,10055071,"http://purl.bioontology.org/ontology/MEDDRA/10055071",NA,NA,NA,NA,"Platelet analyses","10035523"
"Lower respiratory tract congestion","Lower respiratory tract congestion",TRUE,10075565,"http://purl.bioontology.org/ontology/MEDDRA/10075565",NA,NA,"Bronchial congestion","10079896","Lower respiratory tract signs and symptoms","10024976"
"Pulmonary physical examination","Pulmonary physical examination",TRUE,10076199,"http://purl.bioontology.org/ontology/MEDDRA/10076199",NA,NA,NA,NA,"Physical examination procedures and organ system status","10071941"
"Bone contusion","Bone contusion",TRUE,10066251,"http://purl.bioontology.org/ontology/MEDDRA/10066251",NA,NA,"Vertebral contusion","10075325","Non-site specific injuries NEC, Bone disorders NEC, Bruising, ecchymosis and purpura","10029511, 10027658, 10006513"
"X-ray with contrast upper gastrointestinal tract abnormal","X-ray with contrast upper gastrointestinal tract abnormal",TRUE,10059707,"http://purl.bioontology.org/ontology/MEDDRA/10059707",NA,NA,NA,NA,"Gastrointestinal and abdominal imaging procedures","10017963"
"Uterine inversion","Uterine inversion",TRUE,10046796,"http://purl.bioontology.org/ontology/MEDDRA/10046796",NA,NA,"Obstetrical inversion of uterus, Inversion of uterus, postpartum, Chronic inversion of uterus","10029921, 10022884, 10008932","Uterine structure and position disorders, High risk pregnancies","10013374, 10059673"
"Mandibular mass","Mandibular mass",TRUE,10079878,"http://purl.bioontology.org/ontology/MEDDRA/10079878",NA,NA,"Submandibular mass","10049484","Musculoskeletal and connective tissue signs and symptoms NEC, Mass conditions NEC","10027688, 10057175"
"X-ray dental normal","X-ray dental normal",TRUE,10079994,"http://purl.bioontology.org/ontology/MEDDRA/10079994",NA,NA,"Full mouth X-ray of teeth normal, Root canal X-ray normal, OPT normal","10017418, 10039217, 10030908","Gastrointestinal and abdominal imaging procedures","10017963"
"Vocal cord paresis","Vocal cord paresis",TRUE,10049234,"http://purl.bioontology.org/ontology/MEDDRA/10049234",NA,NA,"Unilateral partial paralysis of vocal cords, Bilateral partial paralysis of vocal cords","10045538, 10004577","Vagus nerve disorders, Laryngeal and adjacent sites disorders NEC (excl infections and neoplasms)","10046967, 10023819"
"Injection site telangiectasia","Injection site telangiectasia",TRUE,10079124,"http://purl.bioontology.org/ontology/MEDDRA/10079124",NA,NA,NA,NA,"Vascular malformations and acquired anomalies, Injection site reactions, Telangiectasia and related conditions","10047091, 10022097, 10043190"
"Blood magnesium abnormal","Blood magnesium abnormal",TRUE,10005652,"http://purl.bioontology.org/ontology/MEDDRA/10005652",NA,NA,"Ionized magnesium abnormal, Blood magnesium abnormal NOS, Serum magnesium abnormal, Plasma magnesium abnormal, Magnesium abnormal NOS","10022934, 10005653, 10040335, 10035361, 10025431","Mineral and electrolyte analyses","10027637"
"Urge incontinence","Urge incontinence",TRUE,10046494,"http://purl.bioontology.org/ontology/MEDDRA/10046494",NA,NA,"Urge incontinence syndrome","10046495","Bladder and urethral symptoms","10004995"
"Prescription drug used without a prescription","Prescription drug used without a prescription",TRUE,10076639,"http://purl.bioontology.org/ontology/MEDDRA/10076639",NA,NA,"Prescription drug used from another patient","10079231","Medication errors, product use errors and issues NEC","10079146"
"Synovial fluid crystal present","Synovial fluid crystal present",TRUE,10057112,"http://purl.bioontology.org/ontology/MEDDRA/10057112",NA,NA,"Synovial fluid uric acid crystal present, Synovial fluid calcium hydroxyapatite crystal present, Synovial fluid monosodium urate crystal present","10058621, 10058817, 10058623","Musculoskeletal and soft tissue histopathology procedures","10028385"
"Shoulder injury related to vaccine administration",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Radioactive iodine therapy","Radioactive iodine therapy",TRUE,10037784,"http://purl.bioontology.org/ontology/MEDDRA/10037784",NA,NA,"Isotope therapy to thyroid, Thyroid remnant ablation, Isotope thyroid therapy, Radioactive isotope thyroid therapy","10023080, 10068060, 10023081, 10037786","Thyroid radiotherapies","10043760"
"Neuro-ophthalmological test normal","Neuro-ophthalmological test normal",TRUE,10029257,"http://purl.bioontology.org/ontology/MEDDRA/10029257",NA,NA,"Ice water test of brain stem function normal, Neuro-ophthalmological tests NOS normal","10021195, 10029259","Ophthalmic function diagnostic procedures","10030864"
"Adverse food reaction","Adverse food reaction",TRUE,10077759,"http://purl.bioontology.org/ontology/MEDDRA/10077759",NA,NA,NA,NA,"Therapeutic and nontherapeutic responses","10043409"
"Angular cheilitis","Angular cheilitis",TRUE,10002509,"http://purl.bioontology.org/ontology/MEDDRA/10002509",NA,NA,"Angular stomatitis, Perleche, Redness corner of mouth, Soreness corner mouth, Angular cheilosis","10002510, 10058162, 10049344, 10049348, 10058164","Dental and oral soft tissue infections, Dermal and epidermal conditions NEC, Oral soft tissue infections","10012326, 10012424, 10031017"
"X-ray dental abnormal","X-ray dental abnormal",TRUE,10079993,"http://purl.bioontology.org/ontology/MEDDRA/10079993",NA,NA,"OPT abnormal, Full mouth X-ray of teeth abnormal, Root canal X-ray abnormal","10030907, 10017417, 10039216","Gastrointestinal and abdominal imaging procedures","10017963"
"Oxygen therapy","Oxygen therapy",TRUE,10078798,"http://purl.bioontology.org/ontology/MEDDRA/10078798",NA,NA,"Oxygen supplementation","10050322","Respiratory tract therapeutic procedures NEC","10052727"
"Cerebellar stroke","Cerebellar stroke",TRUE,10079062,"http://purl.bioontology.org/ontology/MEDDRA/10079062",NA,NA,NA,NA,"Central nervous system haemorrhages and cerebrovascular accidents, Cerebrovascular and spinal necrosis and vascular insufficiency","10007948, 10008192"
"Lipase abnormal","Lipase abnormal",TRUE,10054821,"http://purl.bioontology.org/ontology/MEDDRA/10054821",NA,NA,NA,NA,"Digestive enzymes","10012981"
"Oxygen saturation increased","Oxygen saturation increased",TRUE,10033320,"http://purl.bioontology.org/ontology/MEDDRA/10033320",NA,NA,"Oxygen saturation high, Oximetry increased, Arterial oxygen saturation increased","10033319, 10053366, 10068431","Blood gas and acid base analyses","10005536"
"Schizotypal personality disorder","Schizotypal personality disorder",TRUE,10039651,"http://purl.bioontology.org/ontology/MEDDRA/10039651",NA,NA,"Latent schizophrenia, subchronic state with acute exacerbation, Latent schizophrenia, in remission, Latent schizophrenia, chronic state, Schizotypal personality, Latent schizophrenia, unspecified state, Latent schizophrenia, Latent schizophrenia, subchronic state, Latent schizophrenia, chronic state with acute exacerbation","10024024, 10024022, 10024020, 10039650, 10024025, 10024019, 10024023, 10024021","Personality disorders with eccentric behaviour (Cluster A)","10034730"
"Food refusal","Food refusal",TRUE,10080283,"http://purl.bioontology.org/ontology/MEDDRA/10080283",NA,NA,NA,NA,"Appetite disorders, Eating disorder symptoms NEC","10003022, 10014065"
"Nail discomfort","Nail discomfort",TRUE,10028693,"http://purl.bioontology.org/ontology/MEDDRA/10028693",NA,NA,NA,NA,"Nail and nail bed conditions (excl infections and infestations)","10028685"
"Anti-Muellerian hormone level decreased","Anti-Muellerian hormone level decreased",TRUE,10075158,"http://purl.bioontology.org/ontology/MEDDRA/10075158",NA,NA,"Anti-Mullerian hormone level decreased","10075132","Reproductive hormone analyses","10038589"
"Product substitution error","Product substitution error",TRUE,10078984,"http://purl.bioontology.org/ontology/MEDDRA/10078984",NA,NA,NA,NA,"Medication errors, product use errors and issues NEC","10079146"
"Tongue pigmentation","Tongue pigmentation",TRUE,10069164,"http://purl.bioontology.org/ontology/MEDDRA/10069164",NA,NA,NA,NA,"Tongue signs and symptoms","10043985"
"Skin weeping",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Myocardial reperfusion injury","Myocardial reperfusion injury",TRUE,10051624,"http://purl.bioontology.org/ontology/MEDDRA/10051624",NA,NA,NA,NA,"Ischaemic coronary artery disorders, Cardiac and vascular procedural complications, Coronary necrosis and vascular insufficiency","10011085, 10007602, 10065875"
"Second primary malignancy","Second primary malignancy",TRUE,10039801,"http://purl.bioontology.org/ontology/MEDDRA/10039801",NA,NA,"Treatment related secondary malignancy","10049737","Neoplasms malignant site unspecified NEC","10029105"
