pt,hlgt,sog,sog_name,hlgt_name,pt_name
10049714,10019231,10029205,Nervous system disorders,Headaches,Abdominal migraine
10050258,10019231,10029205,Nervous system disorders,Headaches,Basilar migraine
10052470,10019231,10029205,Nervous system disorders,Headaches,Postictal headache
10052787,10019231,10029205,Nervous system disorders,Headaches,Migraine without aura
10052945,10019231,10029205,Nervous system disorders,Headaches,Status migrainosus
10059133,10019231,10029205,Nervous system disorders,Headaches,Cluster headache
10060854,10019231,10029205,Nervous system disorders,Headaches,Post lumbar puncture syndrome
10064888,10019231,10029205,Nervous system disorders,Headaches,Cervicogenic headache
10066965,10019231,10029205,Nervous system disorders,Headaches,Procedural headache
10068106,10019231,10029205,Nervous system disorders,Headaches,Occipital neuralgia
10068614,10019231,10029205,Nervous system disorders,Headaches,Exertional headache
10071151,10019231,10029205,Nervous system disorders,Headaches,Cold-stimulus headache
10006112,10021666,10029205,Nervous system disorders,Increased intracranial pressure and hydrocephalus,Brain compression
10010506,10021666,10029205,Nervous system disorders,Increased intracranial pressure and hydrocephalus,Congenital hydrocephalus
10020508,10021666,10029205,Nervous system disorders,Increased intracranial pressure and hydrocephalus,Hydrocephalus
10022773,10021666,10029205,Nervous system disorders,Increased intracranial pressure and hydrocephalus,Intracranial pressure increased
10033712,10021666,10029205,Nervous system disorders,Increased intracranial pressure and hydrocephalus,Papilloedema
10048411,10021666,10029205,Nervous system disorders,Increased intracranial pressure and hydrocephalus,Dandy-Walker syndrome
10048962,10021666,10029205,Nervous system disorders,Increased intracranial pressure and hydrocephalus,Brain oedema
10066084,10021666,10029205,Nervous system disorders,Increased intracranial pressure and hydrocephalus,Congenital aqueductal stenosis
10067275,10021666,10029205,Nervous system disorders,Increased intracranial pressure and hydrocephalus,Vasogenic cerebral oedema
10001540,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Akathisia
10001541,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Akinesia
10003547,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Asterixis
10003620,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Athetosis
10004153,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Basal ganglion degeneration
10006100,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Bradykinesia
10006532,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Buccoglossal syndrome
10008748,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Chorea
10008754,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Choreoathetosis
10009696,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Clumsiness
10009848,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Cogwheel rigidity
10010650,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Congenital torticollis
10012725,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Diaphragmatic paralysis
10013033,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Diplegia
10013916,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Dyskinesia
10013983,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Dystonia
10015496,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Essential tremor
10015832,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Extrapyramidal disorder
10017472,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Fumbling
10017585,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Gait spastic
10019465,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Hemiparesis
10019468,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Hemiplegia
10020651,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Hyperkinesia
10021021,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Hypokinesia
10022520,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Intention tremor
10024792,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Locked-in syndrome
10027925,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Monoparesis
10027926,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Monoplegia
10028035,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Movement disorder
10030071,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Oculogyric crisis
10030899,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Opisthotonus
10033799,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Paralysis
10033885,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Paraparesis
10033892,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Paraplegia
10033985,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Paresis
10034010,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Parkinsonism
10036437,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Posturing
10037114,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Pseudobulbar palsy
10037211,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Psychomotor hyperactivity
10037714,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Quadriplegia
10038708,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Respiratory paralysis
10039198,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Risus sardonicus
10042008,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Stereotypy
10042732,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Sydenham's chorea
10043118,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Tardive dyskinesia
10044074,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Torticollis
10044565,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Tremor
10044684,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Trismus
10046270,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Up and down phenomenon
10049679,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Spinal shock
10049680,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Quadriparesis
10050373,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Paresis anal sphincter
10052469,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Postictal paralysis
10054808,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Peripheral paralysis
10056242,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Parkinsonian gait
10056300,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Pseudoparalysis
10057268,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Spinal cord paralysis
10058504,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Ballismus
10058530,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Peripheral nerve palsy
10060904,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Freezing phenomenon
10061296,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Motor dysfunction
10061536,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Parkinson's disease
10064950,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Head titubation
10066088,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Fine motor delay
10066142,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Sandifer's syndrome
10067672,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Spasmodic dysphonia
10067954,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Oromandibular dystonia
10069118,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Gross motor delay
10070302,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Motor developmental delay
10071390,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Resting tremor
10071663,10028037,10029205,Nervous system disorders,Movement disorders (incl parkinsonism),Peripheral nerve paresis
10000523,10029209,10029205,Nervous system disorders,Nervous system neoplasms benign,Acoustic neuroma
10004406,10029209,10029205,Nervous system disorders,Nervous system neoplasms benign,Benign neoplasm of spinal cord
10006129,10029209,10029205,Nervous system disorders,Nervous system neoplasms benign,Brain neoplasm benign
10017709,10029209,10029205,Nervous system disorders,Nervous system neoplasms benign,Ganglioneuroma
10022759,10029209,10029205,Nervous system disorders,Nervous system neoplasms benign,Intracranial haemangioma
10029268,10029209,10029205,Nervous system disorders,Nervous system neoplasms benign,Neurofibromatosis
10029308,10029209,10029205,Nervous system disorders,Nervous system neoplasms benign,Neuroma
10048785,10029209,10029205,Nervous system disorders,Nervous system neoplasms benign,Congenital choroid plexus cyst
10049005,10029209,10029205,Nervous system disorders,Nervous system neoplasms benign,Arachnoid cyst
10051086,10029209,10029205,Nervous system disorders,Nervous system neoplasms benign,Intraneural cyst
10051766,10029209,10029205,Nervous system disorders,Nervous system neoplasms benign,Perineurial cyst
10052370,10029209,10029205,Nervous system disorders,Nervous system neoplasms benign,Cerebral hygroma
10053485,10029209,10029205,Nervous system disorders,Nervous system neoplasms benign,Venous angioma of brain
10061445,10029209,10029205,Nervous system disorders,Nervous system neoplasms benign,Cerebral cyst
10065869,10029209,10029205,Nervous system disorders,Nervous system neoplasms benign,"Astrocytoma, low grade"
10067375,10029209,10029205,Nervous system disorders,Nervous system neoplasms benign,Spinal meningeal cyst
10068650,10029209,10029205,Nervous system disorders,Nervous system neoplasms benign,Pineal gland cyst
10003571,10029211,10029205,Nervous system disorders,Nervous system neoplasms malignant and unspecified NEC,Astrocytoma
10006131,10029211,10029205,Nervous system disorders,Nervous system neoplasms malignant and unspecified NEC,Brain neoplasm malignant
10007958,10029211,10029205,Nervous system disorders,Nervous system neoplasms malignant and unspecified NEC,Central nervous system neoplasm
10014967,10029211,10029205,Nervous system disorders,Nervous system neoplasms malignant and unspecified NEC,Ependymoma
10017708,10029211,10029205,Nervous system disorders,Nervous system neoplasms malignant and unspecified NEC,Ganglioneuroblastoma
10018337,10029211,10029205,Nervous system disorders,Nervous system neoplasms malignant and unspecified NEC,Glioblastoma multiforme
10018338,10029211,10029205,Nervous system disorders,Nervous system neoplasms malignant and unspecified NEC,Glioma
10027107,10029211,10029205,Nervous system disorders,Nervous system neoplasms malignant and unspecified NEC,Medulloblastoma
10027191,10029211,10029205,Nervous system disorders,Nervous system neoplasms malignant and unspecified NEC,Meningioma
10029260,10029211,10029205,Nervous system disorders,Nervous system neoplasms malignant and unspecified NEC,Neuroblastoma
10030286,10029211,10029205,Nervous system disorders,Nervous system neoplasms malignant and unspecified NEC,Oligodendroglioma
10055093,10029211,10029205,Nervous system disorders,Nervous system neoplasms malignant and unspecified NEC,Brain cancer metastatic
10061019,10029211,10029205,Nervous system disorders,Nervous system neoplasms malignant and unspecified NEC,Brain neoplasm
10061282,10029211,10029205,Nervous system disorders,Nervous system neoplasms malignant and unspecified NEC,Meningeal neoplasm
10062261,10029211,10029205,Nervous system disorders,Nervous system neoplasms malignant and unspecified NEC,Spinal cord neoplasm
10005159,10029301,10029205,Nervous system disorders,Neurological disorders of the eye,Blepharospasm
10005169,10029301,10029205,Nervous system disorders,Neurological disorders of the eye,Blindness
10005177,10029301,10029205,Nervous system disorders,Neurological disorders of the eye,Blindness cortical
10005184,10029301,10029205,Nervous system disorders,Neurological disorders of the eye,Blindness transient
10005186,10029301,10029205,Nervous system disorders,Neurological disorders of the eye,Blindness unilateral
10009185,10029301,10029205,Nervous system disorders,Neurological disorders of the eye,Ciliary muscle spasm
10011719,10029301,10029205,Nervous system disorders,Neurological disorders of the eye,Cycloplegia
10013036,10029301,10029205,Nervous system disorders,Neurological disorders of the eye,Diplopia
10015829,10029301,10029205,Nervous system disorders,Neurological disorders of the eye,Extraocular muscle paresis
10015995,10029301,10029205,Nervous system disorders,Neurological disorders of the eye,Eyelid ptosis
10019452,10029301,10029205,Nervous system disorders,Neurological disorders of the eye,Hemianopia
10019455,10029301,10029205,Nervous system disorders,Neurological disorders of the eye,Hemianopia heteronymous
10019456,10029301,10029205,Nervous system disorders,Neurological disorders of the eye,Hemianopia homonymous
10024443,10029301,10029205,Nervous system disorders,Neurological disorders of the eye,Lid lag
10030875,10029301,10029205,Nervous system disorders,Neurological disorders of the eye,Ophthalmoplegia
10030923,10029301,10029205,Nervous system disorders,Neurological disorders of the eye,Optic discs blurred
10033842,10029301,10029205,Nervous system disorders,Neurological disorders of the eye,Paralytic lagophthalmos
10034960,10029301,10029205,Nervous system disorders,Neurological disorders of the eye,Photophobia
10034962,10029301,10029205,Nervous system disorders,Neurological disorders of the eye,Photopsia
10039677,10029301,10029205,Nervous system disorders,Neurological disorders of the eye,Scintillating scotoma
10042159,10029301,10029205,Nervous system disorders,Neurological disorders of the eye,Strabismus
10042441,10029301,10029205,Nervous system disorders,Neurological disorders of the eye,Sudden visual loss
10045178,10029301,10029205,Nervous system disorders,Neurological disorders of the eye,Tunnel vision
10047513,10029301,10029205,Nervous system disorders,Neurological disorders of the eye,Vision blurred
10047531,10029301,10029205,Nervous system disorders,Neurological disorders of the eye,Visual acuity reduced
10047532,10029301,10029205,Nervous system disorders,Neurological disorders of the eye,Visual acuity reduced transiently
10047555,10029301,10029205,Nervous system disorders,Neurological disorders of the eye,Visual field defect
10049155,10029301,10029205,Nervous system disorders,Neurological disorders of the eye,Visual brightness
10053549,10029301,10029205,Nervous system disorders,Neurological disorders of the eye,Altered visual depth perception
10053693,10029301,10029205,Nervous system disorders,Neurological disorders of the eye,Excessive ocular convergence
10061411,10029301,10029205,Nervous system disorders,Neurological disorders of the eye,Visual pathway disorder
10063341,10029301,10029205,Nervous system disorders,Neurological disorders of the eye,Metamorphopsia
10065166,10029301,10029205,Nervous system disorders,Neurological disorders of the eye,Excessive eye blinking
10071641,10029301,10029205,Nervous system disorders,Neurological disorders of the eye,Bell's phenomenon
10001115,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Adams-Stokes syndrome
10001480,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Ageusia
10001497,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Agitation
10001500,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Agitation neonatal
10001508,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Agraphia
10001663,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Alexia
10001854,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Altered state of consciousness
10002091,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Anaesthesia
10002941,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Apallic syndrome
10002948,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Aphasia
10002953,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Aphonia
10002977,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Apnoeic attack
10003033,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Application site anaesthesia
10003062,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Apraxia
10003084,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Areflexia
10003591,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Ataxia
10003791,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Aura
10006784,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Burning sensation
10006789,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Burning sensation mucosal
10008025,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Cerebellar ataxia
10008072,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Cerebellar syndrome
10009346,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Clonus
10010071,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Coma
10010075,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Coma hepatic
10010305,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Confusional state
10010562,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Congenital nystagmus
10010947,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Coordination abnormal
10011469,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Crying
10012373,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Depressed level of consciousness
10012557,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Developmental coordination disorder
10012650,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Diabetic coma
10013395,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Disorientation
10013573,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Dizziness
10013576,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Dizziness exertional
10013578,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Dizziness postural
10013642,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Drooling
10013886,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Dysaesthesia
10013887,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Dysarthria
10013911,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Dysgeusia
10013931,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Dyslalia
10013932,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Dyslexia
10013952,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Dysphonia
10013976,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Dyspraxia
10014127,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Echolalia
10015727,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Extensor plantar response
10016945,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Fontanelle bulging
10017062,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Formication
10017577,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Gait disturbance
10019194,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Head discomfort
10020015,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Heterophoria
10020568,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Hyperaesthesia
10020745,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Hyperreflexia
10020937,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Hypoaesthesia
10020939,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Hypoaesthesia eye
10020989,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Hypogeusia
10021000,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Hypoglycaemic coma
10021089,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Hyporeflexia
10021630,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Incoherent
10022046,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Injection site anaesthesia
10022088,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Injection site paraesthesia
10024264,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Lethargy
10024796,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Logorrhoea
10024855,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Loss of consciousness
10027183,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Meniere's disease
10027197,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Meningism
10027266,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Meningocele
10027646,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Miosis
10027990,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Motion sickness
10028403,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Mutism
10028521,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Mydriasis
10028622,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Myoclonus
10029202,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Nervous system disorder
10029223,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Neuralgia
10029350,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Neurotoxicity
10029864,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Nystagmus
10033553,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Palmar-plantar erythrodysaesthesia syndrome
10033775,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Paraesthesia
10033780,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Paraesthesia mucosal
10034719,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Personality change
10035551,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Pleocytosis
10036376,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Post herpetic neuralgia
10036436,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Posture abnormal
10036467,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Poverty of speech
10036653,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Presyncope
10037076,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Protrusion tongue
10037515,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Pupil fixed
10037521,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Pupillary disorder
10037532,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Pupillary reflex impaired
10037538,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Pupils unequal
10038254,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Reflexes abnormal
10038583,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Repetitive speech
10038678,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Respiratory depression
10038743,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Restlessness
10039897,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Sedation
10039917,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Selective mutism
10040026,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Sensory disturbance
10040030,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Sensory loss
10041045,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Slow response to stimuli
10041349,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Somnolence
10041350,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Somnolence neonatal
10041466,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Speech disorder
10041467,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Speech disorder developmental
10042772,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Syncope
10043431,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Thinking abnormal
10043833,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Tic
10045555,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Unresponsive to stimuli
10047313,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Verbigeration
10047340,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Vertigo
10047343,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Vertigo CNS origin
10047348,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Vertigo positional
10047386,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Vestibular disorder
10047393,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Vestibular neuronitis
10048334,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Mobility decreased
10048663,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Agnosia
10048727,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Postictal state
10048871,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Sensory integrative dysfunction
10049054,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Brain death
10049095,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Decerebration
10049215,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Psychomotor skills impaired
10049669,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Dyscalculia
10049690,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Lhermitte's sign
10049848,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Balance disorder
10049949,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Intercostal neuralgia
10049977,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Intracranial hypotension
10050002,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Oculocephalogyric reflex absent
10050013,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Abulia
10050093,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Consciousness fluctuating
10050100,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Application site hyperaesthesia
10050256,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Dysstasia
10050389,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Cerebral ataxia
10050467,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Tongue biting
10050740,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Inability to crawl
10050820,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Oral dysaesthesia
10051290,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Central nervous system lesion
10051696,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Metastases to meninges
10051780,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Hypoaesthesia teeth
10051990,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Cortical laminar necrosis
10052492,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Tinel's sign
10052897,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Nerve injury
10053214,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Fontanelle depressed
10053238,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Amimia
10053552,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Allodynia
10053643,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Neurodegenerative disorder
10053694,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Saccadic eye movement
10054197,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Gait deviation
10054786,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Skin burning sensation
10054797,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Subdural effusion
10054937,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Central nervous system mass
10054938,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Cerebral disorder
10054964,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Dysphemia
10056238,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Phantom pain
10056294,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Kernig's sign
10056677,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Nerve degeneration
10056696,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Gaze palsy
10057230,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Post concussion syndrome
10057332,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Loss of proprioception
10057371,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Hypoaesthesia oral
10057372,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Paraesthesia oral
10057660,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Spinocerebellar ataxia
10058119,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Neurogenic shock
10058319,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Dysgraphia
10058444,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Hoffmann's sign
10058605,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Poor sucking reflex
10058709,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Sopor
10058920,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Restless legs syndrome
10059923,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Pharyngeal hypoaesthesia
10060860,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Neurological symptom
10061010,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Binocular eye movement disorder
10061129,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Eye movement disorder
10061281,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Meningeal disorder
